Brand,Name,Price,Power,Milage,First listing,Info,Dealer,Link
11,BMW 118i,26.990 €,ca. 103 kW (140PS),25.205 km,EZ 04/2020,"Benzin, ca. 5,0 l/100 km (komb.)*, ca. 113 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354276?num_on_page=8&page=89&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354276?num_on_page=8&page=89&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 530d Touring Luxury Line,50.810 €,ca. 210 kW (286PS),10.116 km,EZ 05/2022,"Diesel, ca. 4,9 l/100 km (komb.)*, ca. 129 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972345452?num_on_page=9&page=89&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2345452?num_on_page=9&page=89&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X6 xDrive30d,48.470 €,ca. 190 kW (258PS),92.027 km,EZ 04/2019,"Diesel, ca. 7,0 l/100 km (komb.)*, ca. 183 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972343406?num_on_page=13&page=1&premium=false&title=Alle+gebrauchten+BMW+X6+mit+Diesel+auf+einen+Blic-2343406?num_on_page=13&page=1&premium=false&title=Alle+gebrauchten+BMW+X6+mit+Diesel+auf+einen+Blick
11,BMW Z4 M40i,58.829 €,ca. 250 kW (340PS),6.295 km,EZ 01/2022,"Benzin, ca. 7,2 l/100 km (komb.)*, ca. 164 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354855?num_on_page=10&page=89&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354855?num_on_page=10&page=89&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 420i Cabrio,48.839 €,ca. 135 kW (184PS),22.445 km,EZ 05/2022,"Benzin, ca. 6,0 l/100 km (komb.)*, ca. 137 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972345867?num_on_page=11&page=89&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2345867?num_on_page=11&page=89&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X3 xDrive20d ZA,40.505 €,ca. 140 kW (190PS),47.411 km,EZ 01/2020,"Diesel, ca. 5,5 l/100 km (komb.)*, ca. 143 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972335354?num_on_page=4&page=8&premium=false&title=BMW+X3+gebraucht+kaufen+%7C+12Gebrauchtwagen.d-2335354?num_on_page=4&page=8&premium=false&title=BMW+X3+gebraucht+kaufen+%7C+12Gebrauchtwagen.de
11,BMW X6 M Competition,128.800 €,ca. 460 kW (625PS),7.016 km,EZ 12/2021,"Benzin, ca. 13,1 l/100 km (komb.)*, ca. 301 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972333983?num_on_page=12&page=89&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2333983?num_on_page=12&page=89&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 320i xDrive Touring,23.350 €,ca. 135 kW (184PS),89.400 km,EZ 04/2017,"Benzin, ca. 6,1 l/100 km (komb.)*, ca. 141 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972350204?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2350204?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW M4 Competition M xDrive Cabrio,96.800 €,ca. 375 kW (510PS),11.202 km,EZ 08/2021,"Benzin, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972332456?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2332456?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 420i Gran Coupé,43.840 €,ca. 135 kW (184PS),9.825 km,EZ 11/2021,"Benzin, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972353201?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2353201?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 220i Active Tourer,35.850 €,ca. 115 kW (156PS),13.300 km,EZ 03/2022,"Benzin, ca. -1,0 l/100 km (komb.)*, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972355425?num_on_page=3&page=1&premium=false&title=Alle+gebrauchten+BMW+2er+in+Berlin+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2355425?num_on_page=3&page=1&premium=false&title=Alle+gebrauchten+BMW+2er+in+Berlin+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW M8 Competition Coupé xDrive,116.690 €,ca. 460 kW (625PS),26.500 km,EZ 09/2022,"Benzin, ca. 11,1 l/100 km (komb.)*, ca. 254 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972351425?num_on_page=8&page=1&premium=false&title=BMW+M8+gebraucht+kaufen+%7C+12Gebrauchtwagen.d-2351425?num_on_page=8&page=1&premium=false&title=BMW+M8+gebraucht+kaufen+%7C+12Gebrauchtwagen.de
11,BMW X1 sDrive18i,22.949 €,ca. 103 kW (140PS),86.500 km,EZ 03/2019,"Benzin, ca. 5,8 l/100 km (komb.)*, ca. 132 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354449?num_on_page=1&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354449?num_on_page=1&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 530e xDrive iPerformance Limousine,38.890 €,ca. 135 kW (184PS),47.818 km,EZ 11/2019,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354459?num_on_page=2&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354459?num_on_page=2&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 530e Touring Luxury Line,49.874 €,ca. 135 kW (184PS),36.600 km,EZ 01/2021,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972337200?num_on_page=3&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2337200?num_on_page=3&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X5 M50d,68.990 €,ca. 294 kW (400PS),128.803 km,EZ 01/2020,"Diesel, ca. 6,9 l/100 km (komb.)*, ca. 181 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972347913?num_on_page=4&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2347913?num_on_page=4&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 320d Limousine,57.330 €,ca. 140 kW (190PS),7.500 km,EZ 03/2023,"Diesel, ca. 0 g CO₂/km (komb.)*, A+++",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972346320?num_on_page=5&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2346320?num_on_page=5&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X3 xDrive30e,49.990 €,ca. 135 kW (184PS),106.942 km,EZ 03/2020,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354116?num_on_page=5&page=8&premium=false&title=BMW+X3+gebraucht+kaufen+%7C+12Gebrauchtwagen.d-2354116?num_on_page=5&page=8&premium=false&title=BMW+X3+gebraucht+kaufen+%7C+12Gebrauchtwagen.de
11,BMW 420i Cabrio,55.821 €,ca. 135 kW (184PS),6.100 km,EZ 04/2022,"Benzin, ca. 6,1 l/100 km (komb.)*, ca. 140 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972351717?num_on_page=6&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2351717?num_on_page=6&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 330e Limousine,32.850 €,ca. 135 kW (184PS),27.102 km,EZ 03/2020,"Hybrid, ca. -1,0 l/100 km (komb.)*, ca. 0 g CO₂/km (komb.)*, A+++",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354924?num_on_page=13&page=2&premium=false&title=Alle+gebrauchten+BMW+3er+mit+Hybrid+auf+einen+Blic-2354924?num_on_page=13&page=2&premium=false&title=Alle+gebrauchten+BMW+3er+mit+Hybrid+auf+einen+Blick
11,BMW 240 M240i xDrive Cabrio,38.760 €,ca. 250 kW (340PS),8.623 km,EZ 04/2019,"Benzin, ca. 8,3 l/100 km (komb.)*, ca. 188 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972352245?num_on_page=5&page=1&premium=false&title=Alle+gebrauchten+BMW+2er+Cabrio+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2352245?num_on_page=5&page=1&premium=false&title=Alle+gebrauchten+BMW+2er+Cabrio+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW 530d Touring,37.209 €,ca. 195 kW (265PS),66.155 km,EZ 11/2018,"Diesel, ca. 5,4 l/100 km (komb.)*, ca. 141 g CO₂/km (komb.)*, A",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972355046?num_on_page=8&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2355046?num_on_page=8&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X5 M50d,59.949 €,ca. 294 kW (400PS),102.043 km,EZ 12/2018,"Diesel, ca. 6,8 l/100 km (komb.)*, ca. 179 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972333733?num_on_page=7&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2333733?num_on_page=7&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 440 M440i Cabrio,65.840 €,ca. 275 kW (374PS),28.349 km,EZ 05/2022,"Benzin, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972345013?num_on_page=8&page=2&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2345013?num_on_page=8&page=2&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 530e iPerformance Limousine,36.660 €,ca. 135 kW (184PS),29.501 km,EZ 12/2019,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972347918?num_on_page=8&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2347918?num_on_page=8&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 118i,29.890 €,ca. 103 kW (140PS),25.914 km,EZ 02/2020,"Benzin, ca. 5,0 l/100 km (komb.)*, ca. 113 g CO₂/km (komb.)*, A",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972355537?num_on_page=9&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2355537?num_on_page=9&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 320d Touring,36.899 €,ca. 140 kW (190PS),25.340 km,EZ 02/2020,"Diesel, ca. 4,4 l/100 km (komb.)*, ca. 114 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972345049?num_on_page=10&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2345049?num_on_page=10&page=90&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X3 xDrive30d,38.770 €,ca. 195 kW (265PS),111.672 km,EZ 04/2019,"Diesel, ca. 6,0 l/100 km (komb.)*, ca. 157 g CO₂/km (komb.)*, B",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972355550?num_on_page=2&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2355550?num_on_page=2&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 118d,26.890 €,ca. 110 kW (150PS),36.900 km,EZ 02/2022,"Diesel, ca. 4,3 l/100 km (komb.)*, ca. 113 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972339265?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2339265?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 530i Touring,50.890 €,ca. 185 kW (252PS),18.389 km,EZ 07/2022,"Benzin, ca. 5,8 l/100 km (komb.)*, ca. 133 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972344279?num_on_page=1&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2344279?num_on_page=1&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 330e xDrive Limousine,54.225 €,ca. 135 kW (184PS),4.250 km,EZ 04/2021,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972342533?num_on_page=2&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2342533?num_on_page=2&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X2 xDrive20i,41.900 €,ca. 131 kW (178PS),20.200 km,EZ 08/2022,"Benzin, ca. 6,3 l/100 km (komb.)*, ca. 143 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354210?num_on_page=8&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354210?num_on_page=8&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X5 xDrive45e iPerformance,66.999 €,ca. 210 kW (286PS),70.999 km,EZ 02/2020,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972338393?num_on_page=3&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2338393?num_on_page=3&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X5 M50d,75.985 €,ca. 294 kW (400PS),69.427 km,EZ 10/2019,"Diesel, ca. 6,9 l/100 km (komb.)*, ca. 181 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972334210?num_on_page=4&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2334210?num_on_page=4&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X2 sDrive20i,26.870 €,ca. 141 kW (192PS),74.610 km,EZ 05/2020,"Benzin, ca. 5,6 l/100 km (komb.)*, ca. 128 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972344972?num_on_page=5&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2344972?num_on_page=5&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X5 xDrive45e,74.887 €,ca. 210 kW (286PS),18.401 km,EZ 03/2022,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972334114?num_on_page=6&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2334114?num_on_page=6&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW Z4 M40i,52.950 €,ca. 250 kW (340PS),19.006 km,EZ 05/2020,"Benzin, ca. 7,4 l/100 km (komb.)*, ca. 168 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354525?num_on_page=7&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354525?num_on_page=7&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 520d Limousine,39.270 €,ca. 140 kW (190PS),36.057 km,EZ 01/2020,"Diesel, ca. 4,1 l/100 km (komb.)*, ca. 108 g CO₂/km (komb.)*, A+",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354959?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354959?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X4 xDrive20d,46.450 €,ca. 140 kW (190PS),25.201 km,EZ 07/2020,"Diesel, ca. 5,3 l/100 km (komb.)*, ca. 138 g CO₂/km (komb.)*, A",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972344852?num_on_page=4&page=1&premium=false&title=Alle+gebrauchten+BMW+X4+in+M%C3%BCnchen+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2344852?num_on_page=4&page=1&premium=false&title=Alle+gebrauchten+BMW+X4+in+M%C3%BCnchen+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW 118i,27.180 €,ca. 103 kW (140PS),23.210 km,EZ 06/2020,"Benzin, ca. 5,0 l/100 km (komb.)*, ca. 113 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972352764?num_on_page=1&page=40&premium=false&title=Gebrauchtwagen+in+Troisdorf+%7C+12Gebrauchtwagen.d-2352764?num_on_page=1&page=40&premium=false&title=Gebrauchtwagen+in+Troisdorf+%7C+12Gebrauchtwagen.de
11,BMW X1 sDrive18i,24.970 €,ca. 103 kW (140PS),77.415 km,EZ 08/2020,"Benzin, ca. 5,4 l/100 km (komb.)*, ca. 122 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972338832?num_on_page=8&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2338832?num_on_page=8&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 520d xDrive Touring,51.490 €,ca. 140 kW (190PS),12.667 km,EZ 01/2022,"Diesel, ca. 4,7 l/100 km (komb.)*, ca. 124 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354143?num_on_page=8&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354143?num_on_page=8&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 530e iPerformance Limousine,35.654 €,ca. 135 kW (184PS),40.995 km,EZ 07/2019,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972338529?num_on_page=9&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2338529?num_on_page=9&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 320d xDrive Gran Turismo,26.530 €,ca. 140 kW (190PS),89.080 km,EZ 04/2020,"Diesel, ca. 5,4 l/100 km (komb.)*, ca. 141 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972352378?num_on_page=10&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2352378?num_on_page=10&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 420d Cabrio,49.995 €,ca. 140 kW (190PS),20.500 km,EZ 06/2022,"Diesel, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972348370?num_on_page=11&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2348370?num_on_page=11&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 520d Touring,32.890 €,ca. 140 kW (190PS),64.790 km,EZ 03/2020,"Diesel, ca. 4,3 l/100 km (komb.)*, ca. 114 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972347001?num_on_page=12&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2347001?num_on_page=12&page=91&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 340 M340i xDrive Touring,51.811 €,ca. 275 kW (374PS),35.229 km,EZ 04/2020,"Benzin, ca. 7,3 l/100 km (komb.)*, ca. 165 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354233?num_on_page=2&page=40&premium=false&title=Gebrauchtwagen+in+Troisdorf+%7C+12Gebrauchtwagen.d-2354233?num_on_page=2&page=40&premium=false&title=Gebrauchtwagen+in+Troisdorf+%7C+12Gebrauchtwagen.de
11,BMW X2 sDrive18d,41.890 €,ca. 110 kW (150PS),24.098 km,EZ 12/2021,"Diesel, ca. 4,4 l/100 km (komb.)*, ca. 117 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972348224?num_on_page=2&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2348224?num_on_page=2&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 225xe iPerformance Active Tourer,26.690 €,ca. 100 kW (136PS),44.999 km,EZ 01/2020,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972348604?num_on_page=3&page=1&premium=false&title=Alle+gebrauchten+BMW+225+in+Erfurt+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2348604?num_on_page=3&page=1&premium=false&title=Alle+gebrauchten+BMW+225+in+Erfurt+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW 216i Gran Tourer,21.990 €,ca. 80 kW (109PS),45.816 km,EZ 01/2019,"Benzin, ca. 5,9 l/100 km (komb.)*, ca. 134 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354477?num_on_page=3&page=1&premium=false&title=BMW+216+gebraucht+kaufen+%7C+12Gebrauchtwagen.d-2354477?num_on_page=3&page=1&premium=false&title=BMW+216+gebraucht+kaufen+%7C+12Gebrauchtwagen.de
11,BMW X4 xDrive20d,46.989 €,ca. 140 kW (190PS),61.699 km,EZ 07/2020,"Diesel, ca. 4,8 l/100 km (komb.)*, ca. 125 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972350376?num_on_page=1&page=92&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2350376?num_on_page=1&page=92&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 420d Cabrio,49.675 €,ca. 140 kW (190PS),23.027 km,EZ 06/2022,"Diesel, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972345154?num_on_page=3&page=40&premium=false&title=Gebrauchtwagen+in+Troisdorf+%7C+12Gebrauchtwagen.d-2345154?num_on_page=3&page=40&premium=false&title=Gebrauchtwagen+in+Troisdorf+%7C+12Gebrauchtwagen.de
11,BMW X5 xDrive45e,83.575 €,ca. 210 kW (286PS),19.150 km,EZ 03/2022,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972340420?num_on_page=4&page=40&premium=false&title=Gebrauchtwagen+in+Troisdorf+%7C+12Gebrauchtwagen.d-2340420?num_on_page=4&page=40&premium=false&title=Gebrauchtwagen+in+Troisdorf+%7C+12Gebrauchtwagen.de
